CID_1,CID_2,MCC,TC
CIDs24998177,CIDs76321032,-0.0001,0.321739
CIDs24998177,CIDs56946894,-0.0001,0.324561
CIDs24998177,CIDs00064780,-0.0002,0.185185
CIDs24998177,CIDs00001690,-0.0001,0.216117
CIDs24998177,CIDs10368812,-0.0001,0.214533
CIDs24998177,CIDs10163178,-0.0002,0.316017
CIDs24998177,CIDs00123631,0.0427,0.383085
CIDs24998177,CIDs11375205,-0.0001,0.308036
CIDs24998177,CIDs46224759,-0.0001,0.219828
CIDs24998177,CIDs00104741,0.0449,0.139423
CIDs24998177,CIDs00005376,0.0356,0.20765
CIDs24998177,CIDs74767926,-0.0001,0.336493
CIDs24998177,CIDs51039095,-0.0002,0.292576
CIDs24998177,CIDs16720766,-0.0007,0.32287
CIDs24998177,CIDs23725625,-0.0006,0.215517
CIDs24998177,CIDs44199317,-0.0001,0.221739
CIDs24998177,CIDs11625818,-0.0004,0.306452
CIDs24998177,CIDs17755052,0.1248,0.418327
CIDs24998177,CIDs00447654,-0.0003,0.397059
CIDs24998177,CIDs44449126,-0.0001,0.470588
CIDs24998177,CIDs56649450,-0.0004,0.208481
CIDs24998177,CIDs44137675,-0.0002,0.49
CIDs24998177,CIDs54751698,0.1739,0.247748
CIDs24998177,CIDs16654980,0.1238,0.4926109999999999
CIDs24998177,CIDs25033539,0.2581,0.376623
CIDs24998177,CIDs49867926,0.1999,0.299595
CIDs24998177,CIDs58423153,-0.0001,0.193676
CIDs24998177,CIDs00176166,-0.0004,0.19084
CIDs24998177,CIDs11519784,-0.0001,0.26378
CIDs25262792,CIDs00148191,-0.0005,0.178571
CIDs25262792,CIDs06442177,0.0694,0.179283
CIDs25262792,CIDs45375953,0.1202,0.266393
CIDs25262792,CIDs11520894,0.0615,0.16791
CIDs25262792,CIDs11640390,-0.0011,0.399015
CIDs25262792,CIDs45381890,-0.0003,0.386266
CIDs25262792,CIDs56953069,-0.0003,0.306034
CIDs25262792,CIDs16659841,-0.0013,0.29902
CIDs25262792,CIDs11707110,0.0535,0.330739
CIDs25262792,CIDs10127622,0.0593,0.31405
CIDs25262792,CIDs16719221,-0.0009,0.2173909999999999
CIDs25262792,CIDs67161792,-0.0003,0.287611
CIDs25262792,CIDs73294313,-0.0002,0.385321
CIDs25262792,CIDs15951529,-0.0014,0.251101
CIDs25262792,CIDs46893585,-0.0004,0.206642
CIDs25262792,CIDs15953870,-0.0017,0.2627739999999999
CIDs25262792,CIDs46244173,0.1358,0.415179
CIDs25262792,CIDs46244453,-0.0002,0.433036
CIDs25262792,CIDs00001805,-0.0006,0.20202
CIDs25262792,CIDs46836568,-0.0002,0.268456
CIDs25262792,CIDs49846579,-0.0013,0.246951
CIDs25262792,CIDs46930996,-0.0004,0.166124
CIDs25262792,CIDs67970189,-0.0002,0.226496
CIDs25262792,CIDs11327430,0.0233,0.269912
CIDs25262792,CIDs00003310,-0.0021,0.147727
CIDs25262792,CIDs56973724,-0.0012,0.301802
CIDs25262792,CIDs00003385,0.0065,0.143713
CIDs25262792,CIDs09933475,0.0435,0.25
CIDs25262792,CIDs05311497,0.0195,0.225989
CIDs25262792,CIDs24856436,-0.0016,0.335793
CIDs25262792,CIDs44381568,-0.0003,0.706587
CIDs25262792,CIDs00002719,0.0069999999999999,0.248555
CIDs25262792,CIDs76321032,-0.0002,0.320175
CIDs25262792,CIDs56946894,-0.0002,0.323009
CIDs25262792,CIDs00064780,-0.0008,0.2099239999999999
CIDs25262792,CIDs00001690,-0.0004,0.192029
CIDs25262792,CIDs10368812,-0.0003,0.2473119999999999
CIDs25262792,CIDs10163178,-0.0009,0.2918449999999999
CIDs25262792,CIDs00123631,0.0054,0.322115
CIDs25262792,CIDs11375205,-0.0004,0.27193
CIDs25262792,CIDs46224759,-0.0005,0.261261
CIDs25262792,CIDs00104741,0.0386,0.119617
CIDs25262792,CIDs00005376,0.0115,0.147368
CIDs25262792,CIDs74767926,-0.0003,0.40201
CIDs25262792,CIDs51039095,-0.001,0.285088
CIDs25262792,CIDs16720766,-0.0029,0.345622
CIDs25262792,CIDs23725625,-0.0024,0.245536
CIDs25262792,CIDs44199317,-0.0003,0.252252
CIDs25262792,CIDs11625818,-0.0016,0.3155739999999999
CIDs25262792,CIDs17755052,0.0869,0.406375
CIDs25262792,CIDs00447654,-0.0012,0.39604
CIDs25262792,CIDs44449126,-0.0002,0.4210529999999999
CIDs25262792,CIDs56649450,-0.0015,0.2194239999999999
CIDs25262792,CIDs44137675,-0.0007,0.544503
CIDs25262792,CIDs54751698,0.0809,0.286385
CIDs25262792,CIDs16654980,0.0569,0.5228430000000001
CIDs25262792,CIDs25033539,0.121,0.323529
CIDs25262792,CIDs49867926,0.0933,0.303279
CIDs25262792,CIDs58423153,-0.0004,0.2154469999999999
CIDs25262792,CIDs00176166,-0.0016,0.231076
CIDs25262792,CIDs11519784,-0.0004,0.2771079999999999
CIDs00148191,CIDs06442177,0.0258,0.979866
CIDs00148191,CIDs45375953,-0.0007,0.1282049999999999
CIDs00148191,CIDs11520894,0.059,0.857143
CIDs00148191,CIDs11640390,-0.0006,0.109804
CIDs00148191,CIDs45381890,-0.0002,0.201493
CIDs00148191,CIDs56953069,-0.0002,0.208
CIDs00148191,CIDs16659841,-0.0007,0.1
CIDs00148191,CIDs11707110,-0.001,0.148148
CIDs00148191,CIDs10127622,-0.0013,0.140288
CIDs00148191,CIDs16719221,-0.0005,0.109272
CIDs00148191,CIDs67161792,-0.0002,0.1328119999999999
CIDs00148191,CIDs73294313,-0.0001,0.148855
CIDs00148191,CIDs15951529,-0.0008,0.141129
CIDs00148191,CIDs46893585,-0.0002,0.176895
CIDs00148191,CIDs15953870,0.0547,0.165541
CIDs00148191,CIDs46244173,-0.0002,0.132616
CIDs00148191,CIDs46244453,-0.0001,0.146953
CIDs00148191,CIDs00001805,-0.0003,0.2216489999999999
CIDs00148191,CIDs46836568,-0.0001,0.156442
CIDs00148191,CIDs49846579,-0.0007,0.2
CIDs00148191,CIDs46930996,-0.0002,0.105263
CIDs00148191,CIDs67970189,-0.0001,0.153226
CIDs00148191,CIDs11327430,-0.001,0.148594
CIDs00148191,CIDs00003310,-0.0011,0.232653
CIDs00148191,CIDs56973724,-0.0006,0.2
CIDs00148191,CIDs00003385,0.0094,0.0674157
CIDs00148191,CIDs09933475,-0.0012,0.157676
CIDs00148191,CIDs05311497,-0.0012,0.3003
CIDs00148191,CIDs24856436,-0.0009,0.157051
CIDs00148191,CIDs44381568,-0.0002,0.136
CIDs00148191,CIDs00002719,-0.0023,0.137566
CIDs00148191,CIDs76321032,-0.0001,0.123596
CIDs00148191,CIDs56946894,-0.0001,0.120301
CIDs00148191,CIDs00064780,-0.0004,0.442922
CIDs00148191,CIDs00001690,-0.0002,0.228464
CIDs00148191,CIDs10368812,-0.0002,0.176271
CIDs00148191,CIDs10163178,-0.0005,0.190476
CIDs00148191,CIDs00123631,-0.0026,0.186147
CIDs00148191,CIDs11375205,-0.0002,0.204167
CIDs00148191,CIDs46224759,-0.0003,0.129555
CIDs00148191,CIDs00104741,-0.0025,0.131068
CIDs00148191,CIDs00005376,0.0134,0.148148
CIDs00148191,CIDs74767926,-0.0002,0.182979
CIDs00148191,CIDs51039095,-0.0005,0.127413
CIDs00148191,CIDs16720766,-0.0015,0.178138
CIDs00148191,CIDs23725625,-0.0013,0.172996
CIDs00148191,CIDs44199317,-0.0002,0.220264
CIDs00148191,CIDs11625818,-0.0008,0.13879
CIDs00148191,CIDs17755052,-0.0009,0.139159
CIDs00148191,CIDs00447654,0.0773,0.119522
CIDs00148191,CIDs44449126,-0.0001,0.1212119999999999
CIDs00148191,CIDs56649450,-0.0008,0.1777
CIDs00148191,CIDs44137675,-0.0004,0.171315
CIDs00148191,CIDs54751698,-0.0006,0.123457
CIDs00148191,CIDs16654980,-0.0009,0.163424
CIDs00148191,CIDs25033539,-0.0004,0.193916
CIDs00148191,CIDs49867926,-0.0006,0.140288
CIDs00148191,CIDs58423153,-0.0002,0.150579
CIDs00148191,CIDs00176166,-0.0009,0.171103
CIDs00148191,CIDs11519784,-0.0002,0.165441
CIDs06442177,CIDs45375953,0.1438,0.128676
CIDs06442177,CIDs11520894,0.3,0.8402370000000001
CIDs06442177,CIDs11640390,0.1267,0.1058819999999999
CIDs06442177,CIDs45381890,0.0426,0.197761
CIDs06442177,CIDs56953069,-0.0012,0.2137099999999999
CIDs06442177,CIDs16659841,0.0853,0.100418
CIDs06442177,CIDs11707110,0.2395,0.144781
CIDs06442177,CIDs10127622,0.158,0.140794
CIDs06442177,CIDs16719221,0.0257,0.109635
CIDs06442177,CIDs67161792,0.0863,0.1333329999999999
CIDs06442177,CIDs73294313,0.061,0.145038
CIDs06442177,CIDs15951529,0.0406,0.1417
CIDs06442177,CIDs46893585,-0.0016,0.173285
CIDs06442177,CIDs15953870,0.1086,0.166102
CIDs06442177,CIDs46244173,0.07,0.1290319999999999
CIDs06442177,CIDs46244453,-0.0008,0.143369
CIDs06442177,CIDs00001805,0.0182,0.229167
CIDs06442177,CIDs46836568,-0.0008,0.153374
CIDs06442177,CIDs49846579,0.0242,0.1970589999999999
CIDs06442177,CIDs46930996,-0.0016,0.102167
CIDs06442177,CIDs67970189,-0.0008,0.153846
CIDs06442177,CIDs11327430,0.0322,0.149194
CIDs06442177,CIDs00003310,-0.0083,0.233607
CIDs06442177,CIDs56973724,0.0288,0.1958329999999999
CIDs06442177,CIDs00003385,0.1443,0.0677966
CIDs06442177,CIDs09933475,0.1294,0.153527
CIDs06442177,CIDs05311497,0.1509,0.293413
CIDs06442177,CIDs24856436,0.0018,0.157556
CIDs06442177,CIDs44381568,-0.0012,0.136546
CIDs06442177,CIDs00002719,0.0944,0.138298
CIDs06442177,CIDs76321032,-0.0008,0.1240599999999999
CIDs06442177,CIDs56946894,-0.0008,0.120755
CIDs06442177,CIDs00064780,-0.0032,0.438356
CIDs06442177,CIDs00001690,-0.0014,0.2201489999999999
CIDs06442177,CIDs10368812,-0.0012,0.176871
CIDs06442177,CIDs10163178,0.1017,0.1865079999999999
CIDs06442177,CIDs00123631,0.1869,0.181818
CIDs06442177,CIDs11375205,0.1057,0.2
CIDs06442177,CIDs46224759,-0.0018,0.130081
CIDs06442177,CIDs00104741,0.1381,0.131707
CIDs06442177,CIDs00005376,0.1669,0.1428569999999999
CIDs06442177,CIDs74767926,-0.0012,0.1837609999999999
CIDs06442177,CIDs51039095,0.0212,0.123552
CIDs06442177,CIDs16720766,0.0303,0.183673
CIDs06442177,CIDs23725625,0.0953,0.173729
CIDs06442177,CIDs44199317,-0.0012,0.221239
CIDs06442177,CIDs11625818,0.0922,0.139286
CIDs06442177,CIDs17755052,0.1328,0.1396099999999999
CIDs06442177,CIDs00447654,-0.0047,0.12
CIDs06442177,CIDs44449126,-0.0008,0.117424
CIDs06442177,CIDs56649450,0.038,0.178322
CIDs06442177,CIDs44137675,0.0719,0.172
CIDs06442177,CIDs54751698,0.0599,0.123967
CIDs06442177,CIDs16654980,0.2315,0.1640619999999999
CIDs06442177,CIDs25033539,0.1086,0.190114
CIDs06442177,CIDs49867926,0.1692,0.136691
CIDs06442177,CIDs58423153,-0.0014,0.151163
CIDs06442177,CIDs00176166,0.1239,0.171756
CIDs06442177,CIDs11519784,0.07,0.166052
CIDs45375953,CIDs11520894,0.2734,0.12892
CIDs45375953,CIDs11640390,-0.0015,0.299559
CIDs45375953,CIDs45381890,-0.0004,0.260377
CIDs45375953,CIDs56953069,-0.0004,0.231373
CIDs45375953,CIDs16659841,-0.0018,0.215859
CIDs45375953,CIDs11707110,0.0579,0.251773
CIDs45375953,CIDs10127622,0.0716,0.241509
CIDs45375953,CIDs16719221,-0.0012,0.257246
CIDs45375953,CIDs67161792,0.121,0.336283
CIDs45375953,CIDs73294313,-0.0003,0.272358
CIDs45375953,CIDs15951529,0.0237,0.161417
CIDs45375953,CIDs46893585,-0.0006,0.185965
CIDs45375953,CIDs15953870,0.019,0.235294
CIDs45375953,CIDs46244173,0.1977,0.2519079999999999
CIDs45375953,CIDs46244453,-0.0003,0.25283
CIDs45375953,CIDs00001805,-0.0009,0.226601
CIDs45375953,CIDs46836568,0.1714,0.215625
CIDs45375953,CIDs49846579,0.1068,0.22093
CIDs45375953,CIDs46930996,-0.0006,0.15674
CIDs45375953,CIDs67970189,-0.0003,0.2263369999999999
CIDs45375953,CIDs11327430,0.0342,0.2263369999999999
CIDs45375953,CIDs00003310,-0.0029,0.141818
CIDs45375953,CIDs56973724,-0.0016,0.315789
CIDs45375953,CIDs00003385,0.046,0.134831
CIDs45375953,CIDs09933475,0.0469,0.233051
CIDs45375953,CIDs05311497,0.0444,0.186667
CIDs45375953,CIDs24856436,-0.0022,0.336918
CIDs45375953,CIDs44381568,-0.0004,0.270386
CIDs45375953,CIDs00002719,0.0525,0.170103
CIDs45375953,CIDs76321032,-0.0003,0.2380949999999999
CIDs45375953,CIDs56946894,-0.0003,0.24
CIDs45375953,CIDs00064780,-0.0011,0.163121
CIDs45375953,CIDs00001690,-0.0005,0.180556
CIDs45375953,CIDs10368812,-0.0004,0.2169489999999999
CIDs45375953,CIDs10163178,-0.0012,0.214008
CIDs45375953,CIDs00123631,0.0609,0.2274679999999999
CIDs45375953,CIDs11375205,-0.0005,0.238683
CIDs45375953,CIDs46224759,-0.0007,0.178138
CIDs45375953,CIDs00104741,0.0329,0.15566
CIDs45375953,CIDs00005376,0.0299,0.128079
CIDs45375953,CIDs74767926,-0.0004,0.3063059999999999
CIDs45375953,CIDs51039095,-0.0014,0.230769
CIDs45375953,CIDs16720766,0.0216,0.278481
CIDs45375953,CIDs23725625,0.0425,0.2340429999999999
CIDs45375953,CIDs44199317,-0.0004,0.229787
CIDs45375953,CIDs11625818,0.0889,0.243446
CIDs45375953,CIDs17755052,0.1481,0.2380949999999999
CIDs45375953,CIDs00447654,-0.0017,0.246809
CIDs45375953,CIDs44449126,-0.0003,0.257143
CIDs45375953,CIDs56649450,0.0708,0.215278
CIDs45375953,CIDs44137675,0.0508,0.254098
CIDs45375953,CIDs54751698,0.088,0.2179489999999999
CIDs45375953,CIDs16654980,0.1682,0.27459
CIDs45375953,CIDs25033539,0.1762,0.358333
CIDs45375953,CIDs49867926,0.3764,0.223048
CIDs45375953,CIDs58423153,-0.0005,0.148148
CIDs45375953,CIDs00176166,-0.0022,0.189591
CIDs45375953,CIDs11519784,0.0986,0.23221
CIDs11520894,CIDs11640390,0.1011,0.0992647
CIDs11520894,CIDs45381890,0.0941,0.194346
CIDs11520894,CIDs56953069,-0.0005,0.204545
CIDs11520894,CIDs16659841,0.0194,0.102362
CIDs11520894,CIDs11707110,0.0752,0.15534
CIDs11520894,CIDs10127622,0.1008,0.1404109999999999
CIDs11520894,CIDs16719221,-0.0016,0.1142859999999999
CIDs11520894,CIDs67161792,0.1887,0.129151
CIDs11520894,CIDs73294313,0.1334,0.144404
CIDs11520894,CIDs15951529,0.0374,0.136882
CIDs11520894,CIDs46893585,-0.0008,0.183391
CIDs11520894,CIDs15953870,0.263,0.168285
CIDs11520894,CIDs46244173,0.1539,0.117845
CIDs11520894,CIDs46244453,-0.0004,0.131313
CIDs11520894,CIDs00001805,-0.0011,0.193396
CIDs11520894,CIDs46836568,-0.0004,0.155882
CIDs11520894,CIDs49846579,-0.0024,0.204545
CIDs11520894,CIDs46930996,-0.0008,0.12012
CIDs11520894,CIDs67970189,-0.0004,0.157088
CIDs11520894,CIDs11327430,0.0252,0.148289
CIDs11520894,CIDs00003310,-0.0038,0.209125
CIDs11520894,CIDs56973724,-0.0021,0.2015809999999999
CIDs11520894,CIDs00003385,0.1144,0.0618557
CIDs11520894,CIDs09933475,0.0869,0.152344
CIDs11520894,CIDs05311497,0.1071,0.3014489999999999
CIDs11520894,CIDs24856436,-0.0029,0.16
CIDs11520894,CIDs44381568,-0.0005,0.12782
CIDs11520894,CIDs00002719,0.0574,0.126829
CIDs11520894,CIDs76321032,-0.0004,0.124555
CIDs11520894,CIDs56946894,-0.0004,0.121429
CIDs11520894,CIDs00064780,-0.0015,0.394958
CIDs11520894,CIDs00001690,-0.0006,0.215548
CIDs11520894,CIDs10368812,-0.0005,0.174757
CIDs11520894,CIDs10163178,0.0634,0.1791039999999999
CIDs11520894,CIDs00123631,0.091,0.178862
CIDs11520894,CIDs11375205,0.1539,0.196078
CIDs11520894,CIDs46224759,-0.0008,0.121673
CIDs11520894,CIDs00104741,0.0593,0.126697
CIDs11520894,CIDs00005376,0.0935,0.142157
CIDs11520894,CIDs74767926,-0.0005,0.176
CIDs11520894,CIDs51039095,-0.0018,0.1282049999999999
CIDs11520894,CIDs16720766,0.0148,0.162879
CIDs11520894,CIDs23725625,0.0791,0.171315
CIDs11520894,CIDs44199317,-0.0005,0.215768
CIDs11520894,CIDs11625818,0.0682,0.1351349999999999
CIDs11520894,CIDs17755052,0.1645,0.139319
CIDs11520894,CIDs00447654,-0.0022,0.1123599999999999
CIDs11520894,CIDs44449126,-0.0004,0.1142859999999999
CIDs11520894,CIDs56649450,0.0352,0.172185
CIDs11520894,CIDs44137675,0.0391,0.169811
CIDs11520894,CIDs54751698,0.0445,0.128906
CIDs11520894,CIDs16654980,0.3627,0.145455
CIDs11520894,CIDs25033539,0.1368,0.178571
CIDs11520894,CIDs49867926,0.3463,0.1443299999999999
CIDs11520894,CIDs58423153,-0.0006,0.145985
CIDs11520894,CIDs00176166,0.0499,0.165468
CIDs11520894,CIDs11519784,0.0766,0.1643359999999999
CIDs11640390,CIDs45381890,0.1358,0.417431
CIDs11640390,CIDs56953069,-0.0004,0.284444
CIDs11640390,CIDs16659841,0.0922,0.230392
CIDs11640390,CIDs11707110,0.0881,0.271318
CIDs11640390,CIDs10127622,0.0979,0.256198
CIDs11640390,CIDs16719221,-0.0011,0.188192
CIDs11640390,CIDs67161792,0.1358,0.236607
CIDs11640390,CIDs73294313,0.1923,0.371429
CIDs11640390,CIDs15951529,0.027,0.1688309999999999
CIDs11640390,CIDs46893585,-0.0005,0.172285
CIDs11640390,CIDs15953870,0.0218,0.194245
CIDs11640390,CIDs46244173,-0.0005,0.383562
CIDs11640390,CIDs46244453,-0.0003,0.382883
CIDs11640390,CIDs00001805,-0.0008,0.154639
CIDs11640390,CIDs46836568,-0.0003,0.209302
CIDs11640390,CIDs49846579,-0.0016,0.2006079999999999
CIDs11640390,CIDs46930996,-0.0005,0.158249
CIDs11640390,CIDs67970189,-0.0003,0.1869569999999999
CIDs11640390,CIDs11327430,-0.0024,0.176724
CIDs11640390,CIDs00003310,-0.0026,0.128906
CIDs11640390,CIDs56973724,0.0332,0.267281
CIDs11640390,CIDs00003385,0.054,0.134615
CIDs11640390,CIDs09933475,0.184,0.237209
CIDs11640390,CIDs05311497,0.1216,0.235294
CIDs11640390,CIDs24856436,0.0482,0.2841329999999999
CIDs11640390,CIDs44381568,-0.0004,0.441489
CIDs11640390,CIDs00002719,0.0321,0.224242
CIDs11640390,CIDs76321032,-0.0003,0.237069
CIDs11640390,CIDs56946894,-0.0003,0.23913
CIDs11640390,CIDs00064780,-0.001,0.16092
CIDs11640390,CIDs00001690,-0.0005,0.149635
CIDs11640390,CIDs10368812,-0.0004,0.250936
CIDs11640390,CIDs10163178,0.0924,0.221277
CIDs11640390,CIDs00123631,0.0868,0.236967
CIDs11640390,CIDs11375205,0.2219,0.226667
CIDs11640390,CIDs46224759,-0.0006,0.248826
CIDs11640390,CIDs00104741,0.127,0.116751
CIDs11640390,CIDs00005376,0.0782,0.108696
CIDs11640390,CIDs74767926,-0.0004,0.325
CIDs11640390,CIDs51039095,0.0381,0.229075
CIDs11640390,CIDs16720766,0.0252,0.2811059999999999
CIDs11640390,CIDs23725625,0.0485,0.1622809999999999
CIDs11640390,CIDs44199317,-0.0004,0.189189
CIDs11640390,CIDs11625818,0.0491,0.306383
CIDs11640390,CIDs17755052,0.0461,0.284091
CIDs11640390,CIDs00447654,-0.0015,0.472527
CIDs11640390,CIDs44449126,-0.0003,0.3940889999999999
CIDs11640390,CIDs56649450,-0.0018,0.240458
CIDs11640390,CIDs44137675,-0.0009,0.283105
CIDs11640390,CIDs54751698,-0.0015,0.150442
CIDs11640390,CIDs16654980,0.0936,0.342723
CIDs11640390,CIDs25033539,0.0487,0.325991
CIDs11640390,CIDs49867926,0.0372,0.266667
CIDs11640390,CIDs58423153,-0.0005,0.168033
CIDs11640390,CIDs00176166,0.1246,0.2040819999999999
CIDs11640390,CIDs11519784,-0.0005,0.1828789999999999
CIDs45381890,CIDs56953069,-0.0001,0.383966
CIDs45381890,CIDs16659841,0.1144,0.324201
CIDs45381890,CIDs11707110,0.0823,0.339416
CIDs45381890,CIDs10127622,0.0609,0.299242
CIDs45381890,CIDs16719221,-0.0003,0.262238
CIDs45381890,CIDs67161792,-0.0001,0.322176
CIDs45381890,CIDs73294313,-0.0001,0.595122
CIDs45381890,CIDs15951529,-0.0005,0.221344
CIDs45381890,CIDs46893585,-0.0001,0.289377
CIDs45381890,CIDs15953870,-0.0006,0.2163929999999999
CIDs45381890,CIDs46244173,-0.0001,0.335938
CIDs45381890,CIDs46244453,-0.0001,0.335907
CIDs45381890,CIDs00001805,-0.0002,0.163717
CIDs45381890,CIDs46836568,-0.0001,0.291667
CIDs45381890,CIDs49846579,-0.0004,0.295522
CIDs45381890,CIDs46930996,-0.0001,0.1857589999999999
CIDs45381890,CIDs67970189,-0.0001,0.253012
CIDs45381890,CIDs11327430,-0.0007,0.177358
CIDs45381890,CIDs00003310,-0.0007,0.256705
CIDs45381890,CIDs56973724,-0.0004,0.377193
CIDs45381890,CIDs00003385,0.0186,0.1489359999999999
CIDs45381890,CIDs09933475,-0.0007,0.292373
CIDs45381890,CIDs05311497,0.0645,0.3189659999999999
CIDs45381890,CIDs24856436,-0.0005,0.353147
CIDs45381890,CIDs44381568,-0.0001,0.402715
CIDs45381890,CIDs00002719,-0.0015,0.268421
CIDs45381890,CIDs76321032,-0.0001,0.336066
CIDs45381890,CIDs56946894,-0.0001,0.338843
CIDs45381890,CIDs00064780,-0.0003,0.261993
CIDs45381890,CIDs00001690,-0.0001,0.273381
CIDs45381890,CIDs10368812,-0.0001,0.286207
CIDs45381890,CIDs10163178,-0.0003,0.3306119999999999
CIDs45381890,CIDs00123631,0.0294,0.327434
CIDs45381890,CIDs11375205,-0.0001,0.357759
CIDs45381890,CIDs46224759,-0.0002,0.26556
CIDs45381890,CIDs00104741,0.0309,0.199074
CIDs45381890,CIDs00005376,0.0242,0.20297
CIDs45381890,CIDs74767926,-0.0001,0.357143
CIDs45381890,CIDs51039095,-0.0003,0.353191
CIDs45381890,CIDs16720766,-0.001,0.315353
CIDs45381890,CIDs23725625,-0.0008,0.251029
CIDs45381890,CIDs44199317,-0.0001,0.289362
CIDs45381890,CIDs11625818,-0.0005,0.29588
CIDs45381890,CIDs17755052,-0.0006,0.298969
CIDs45381890,CIDs00447654,-0.0004,0.598958
CIDs45381890,CIDs44449126,-0.0001,0.518868
CIDs45381890,CIDs56649450,-0.0005,0.338235
CIDs45381890,CIDs44137675,-0.0002,0.327801
CIDs45381890,CIDs54751698,-0.0004,0.172549
CIDs45381890,CIDs16654980,0.0873,0.39485
CIDs45381890,CIDs25033539,-0.0003,0.349206
CIDs45381890,CIDs49867926,-0.0004,0.350394
CIDs45381890,CIDs58423153,-0.0001,0.204461
CIDs45381890,CIDs00176166,0.0924,0.289575
CIDs45381890,CIDs11519784,-0.0001,0.195122
CIDs56953069,CIDs16659841,-0.0004,0.2
CIDs56953069,CIDs11707110,-0.0006,0.280443
CIDs56953069,CIDs10127622,-0.0008,0.247104
CIDs56953069,CIDs16719221,-0.0003,0.2310469999999999
CIDs56953069,CIDs67161792,-0.0001,0.321429
CIDs56953069,CIDs73294313,-0.0001,0.295359
CIDs56953069,CIDs15951529,-0.0005,0.219409
CIDs56953069,CIDs46893585,-0.0001,0.262357
CIDs56953069,CIDs15953870,-0.0006,0.235915
CIDs56953069,CIDs46244173,-0.0001,0.257812
CIDs56953069,CIDs46244453,-0.0001,0.258687
CIDs56953069,CIDs00001805,-0.0002,0.185366
CIDs56953069,CIDs46836568,-0.0001,0.268212
CIDs56953069,CIDs49846579,-0.0004,0.243243
CIDs56953069,CIDs46930996,-0.0001,0.152381
CIDs56953069,CIDs67970189,-0.0001,0.201646
CIDs56953069,CIDs11327430,-0.0007,0.182186
CIDs56953069,CIDs00003310,-0.0007,0.184615
CIDs56953069,CIDs56973724,-0.0004,0.330317
CIDs56953069,CIDs00003385,-0.0025,0.1136359999999999
CIDs56953069,CIDs09933475,-0.0007,0.23913
CIDs56953069,CIDs05311497,-0.0008,0.261494
CIDs56953069,CIDs24856436,-0.0005,0.320144
CIDs56953069,CIDs44381568,-0.0001,0.312217
CIDs56953069,CIDs00002719,0.033,0.241573
CIDs56953069,CIDs76321032,-0.0001,0.264463
CIDs56953069,CIDs56946894,-0.0001,0.266667
CIDs56953069,CIDs00064780,-0.0003,0.272727
CIDs56953069,CIDs00001690,-0.0001,0.184397
CIDs56953069,CIDs10368812,-0.0001,0.20068
CIDs56953069,CIDs10163178,-0.0003,0.233871
CIDs56953069,CIDs00123631,-0.0017,0.25
CIDs56953069,CIDs11375205,-0.0001,0.299559
CIDs56953069,CIDs46224759,-0.0002,0.2445409999999999
CIDs56953069,CIDs00104741,-0.0016,0.171569
CIDs56953069,CIDs00005376,-0.002,0.161458
CIDs56953069,CIDs74767926,-0.0001,0.290909
CIDs56953069,CIDs51039095,-0.0003,0.2735039999999999
CIDs56953069,CIDs16720766,-0.001,0.2969429999999999
CIDs56953069,CIDs23725625,-0.0008,0.251101
CIDs56953069,CIDs44199317,-0.0001,0.2922369999999999
CIDs56953069,CIDs11625818,-0.0005,0.249042
CIDs56953069,CIDs17755052,-0.0006,0.2218429999999999
CIDs56953069,CIDs00447654,-0.0004,0.28125
CIDs56953069,CIDs44449126,-0.0001,0.274262
CIDs56953069,CIDs56649450,-0.0005,0.269373
CIDs56953069,CIDs44137675,-0.0002,0.315789
CIDs56953069,CIDs54751698,-0.0004,0.1923079999999999
CIDs56953069,CIDs16654980,-0.0006,0.2978719999999999
CIDs56953069,CIDs25033539,-0.0003,0.28
CIDs56953069,CIDs49867926,-0.0004,0.237548
CIDs56953069,CIDs58423153,-0.0001,0.211155
CIDs56953069,CIDs00176166,-0.0005,0.276423
CIDs56953069,CIDs11519784,-0.0001,0.200743
