CID_1,CID_2,MCC,TC,combo,pair_label,Pearson,Spearman,Kendall,Pearson_class,Spearman_class,Kendall_class,DACS,random_number
CIDs25071599,CIDs67970189,-0.0001,0.242424,CIDs25071599_CIDs67970189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2424240206250197,0.9490645607820214
CIDs25071599,CIDs11327430,-0.0007,0.1441859999999999,CIDs25071599_CIDs11327430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1441876991840843,0.2774898447358193
CIDs25071599,CIDs00003310,-0.0007,0.110169,CIDs25071599_CIDs00003310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1101712238336309,0.061007572429568335
CIDs25071599,CIDs56973724,-0.0004,0.258883,CIDs25071599_CIDs56973724,0.0,-0.6590124373520378,-0.7999999999999999,-0.6666666666666669,-1.0,-1.0,-1.0,0.2588833090197203,0.568771674598561
CIDs25071599,CIDs00003385,-0.0025,0.153846,CIDs25071599_CIDs00003385,0.0,0.1641241940311522,-0.0357142857142857,0.0476190476190476,1.0,-1.0,1.0,0.1538663111795431,0.989252673602907
CIDs25071599,CIDs09933475,-0.0007,0.213198,CIDs25071599_CIDs09933475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131991491634054,0.7653245988154934
CIDs25071599,CIDs05311497,-0.0008,0.1731339999999999,CIDs25071599_CIDs05311497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1731358482695019,0.4465281637956875
CIDs25071599,CIDs24856436,-0.0005,0.253906,CIDs25071599_CIDs24856436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2539064923076997,0.13719062954504213
CIDs25071599,CIDs44381568,-0.0001,0.363128,CIDs25071599_CIDs44381568,0.0,0.6495180704701802,0.8571428571428572,0.7142857142857142,1.0,1.0,1.0,0.3631280137692491,0.13679065399919277
CIDs25071599,CIDs00002719,-0.0015,0.258993,CIDs25071599_CIDs00002719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589973437103168,0.6633441778773719
CIDs25071599,CIDs76321032,-0.0001,0.333333,CIDs25071599_CIDs76321032,0.0,0.1410971438625062,0.3333333333333333,0.2,1.0,1.0,1.0,0.3333330150000146,0.9288714202513461
CIDs25071599,CIDs56946894,-0.0001,0.336788,CIDs25071599_CIDs56946894,0.0,-0.3797174213418278,-0.3809523809523809,-0.3571428571428571,-1.0,-1.0,-1.0,0.3367880148461343,0.9330654194773982
CIDs25071599,CIDs00064780,-0.0003,0.169492,CIDs25071599_CIDs00064780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1694922654990486,0.14823283427415002
CIDs25071599,CIDs00001690,-0.0001,0.120623,CIDs25071599_CIDs00001690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206230414514573,0.23718039622003273
CIDs25071599,CIDs10368812,-0.0001,0.203922,CIDs25071599_CIDs10368812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2039220245191774,0.12953661979245512
CIDs25071599,CIDs10163178,-0.0003,0.232227,CIDs25071599_CIDs10163178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2322271937758366,0.37074635052577487
CIDs25071599,CIDs00123631,-0.0017,0.244681,CIDs25071599_CIDs00123631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2446869055773111,0.23375042494583942
CIDs25071599,CIDs11375205,-0.0001,0.251256,CIDs25071599_CIDs11375205,0.0,0.3375273262090594,0.1785714285714286,0.2380952380952381,1.0,1.0,1.0,0.2512560199000214,0.2090750749828395
CIDs25071599,CIDs46224759,-0.0002,0.26455,CIDs25071599_CIDs46224759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2645500756000648,0.19196414528301375
CIDs25071599,CIDs00104741,-0.0016,0.122093,CIDs25071599_CIDs00104741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1221034833614504,0.45142096409589016
CIDs25071599,CIDs00005376,-0.002,0.134615,CIDs25071599_CIDs00005376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134629856365518,0.131746027740265
CIDs25071599,CIDs74767926,-0.0001,0.286486,CIDs25071599_CIDs74767926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2864860174528593,0.21195513628245677
CIDs25071599,CIDs51039095,-0.0003,0.298969,CIDs25071599_CIDs51039095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2989691505172398,0.3827096163317679
CIDs25071599,CIDs16720766,-0.001,0.261307,CIDs25071599_CIDs16720766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613089134511105,0.2864574358343842
CIDs25071599,CIDs23725625,-0.0008,0.233161,CIDs25071599_CIDs23725625,0.0,-0.1628270674556974,-0.2181818181818182,-0.2,-1.0,-1.0,-1.0,0.2331623724381788,0.04061795815114988
CIDs25071599,CIDs44199317,-0.0001,0.240838,CIDs25071599_CIDs44199317,0.0,0.0516241369933109,-0.0909090909090908,-0.0666666666666666,1.0,-1.0,-1.0,0.2408380207608424,0.8421842428365717
CIDs25071599,CIDs11625818,-0.0005,0.238938,CIDs25071599_CIDs11625818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2389385231476917,0.34600644108957923
CIDs25071599,CIDs17755052,0.088,0.228346,CIDs25071599_CIDs17755052,0.0,0.5840714604300141,0.6636363636363638,0.4909090909090909,1.0,1.0,1.0,0.2447159490429669,0.41199500090856356
CIDs25071599,CIDs00447654,-0.0004,0.309783,CIDs25071599_CIDs00447654,0.0,0.035520576861496,0.0787878787878787,0.1111111111111111,1.0,1.0,1.0,0.3097832582451801,0.698494084530887
CIDs25071599,CIDs44449126,-0.0001,0.28,CIDs25071599_CIDs44449126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800000178571423,0.7757041762122538
CIDs25071599,CIDs56649450,-0.0005,0.206478,CIDs25071599_CIDs56649450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2064786053904859,0.018080903250731417
CIDs25071599,CIDs44137675,-0.0002,0.395604,CIDs25071599_CIDs44137675,0.0,0.5372521275230524,0.2727272727272728,0.2,1.0,1.0,1.0,0.3956040505556029,0.9652238879721322
CIDs25071599,CIDs54751698,-0.0004,0.194872,CIDs25071599_CIDs54751698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1948724105254512,0.6489249071367789
CIDs25071599,CIDs16654980,-0.0006,0.341969,CIDs25071599_CIDs16654980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3419695263630957,0.684198839790059
CIDs25071599,CIDs25033539,-0.0003,0.217778,CIDs25071599_CIDs25033539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2177782066323442,0.06456316191379763
CIDs25071599,CIDs49867926,-0.0004,0.338164,CIDs25071599_CIDs49867926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3381642365715215,0.9691239299811237
CIDs25071599,CIDs58423153,-0.0001,0.194444,CIDs25071599_CIDs58423153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944440257143428,0.035331086097368236
CIDs25071599,CIDs00176166,-0.0005,0.258216,CIDs25071599_CIDs00176166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2582164840903849,0.37230737357430954
CIDs25071599,CIDs11519784,-0.0001,0.154167,CIDs25071599_CIDs11519784,0.0,0.2525202292081061,0.2484848484848484,0.2444444444444444,1.0,1.0,1.0,0.1541670324323589,0.035537181860739064
CIDs90667118,CIDs00104842,-0.0008,0.253521,CIDs90667118_CIDs00104842,0.0,0.425317436446278,0.2969696969696969,0.2,1.0,1.0,1.0,0.2535222622197112,0.33474239284091634
CIDs90667118,CIDs10302451,-0.0005,0.300448,CIDs90667118_CIDs10302451,0.0,0.0168516208763671,0.1909090909090908,0.1636363636363636,1.0,1.0,1.0,0.3004484160450841,0.9478396786783472
CIDs90667118,CIDs11213558,0.062,0.423256,CIDs90667118_CIDs11213558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4277728854614326,0.7706807860324157
CIDs90667118,CIDs03081361,-0.0006,0.321429,CIDs90667118_CIDs03081361,0.0,0.3108025155036249,0.2818181818181818,0.2,1.0,1.0,1.0,0.3214295599987655,0.8227489334083464
CIDs90667118,CIDs11167602,-0.0004,0.371134,CIDs90667118_CIDs11167602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3711342155555049,0.5908539155633202
CIDs90667118,CIDs56673688,-0.0001,0.383178,CIDs90667118_CIDs56673688,0.0,0.1613588120646686,0.2,0.1555555555555555,1.0,1.0,1.0,0.3831780130487656,0.00699697977149405
CIDs90667118,CIDs00005515,-0.0002,0.27305,CIDs90667118_CIDs00005515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2730500732466483,0.0015712533533460693
CIDs90667118,CIDs72793174,-0.0001,0.238683,CIDs90667118_CIDs72793174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2386830209482861,0.2847126937273833
CIDs90667118,CIDs24978538,-0.0005,0.221477,CIDs90667118_CIDs24978538,0.0,-0.1721253603772623,-0.2545454545454546,-0.1636363636363636,-1.0,-1.0,-1.0,0.2214775643919717,0.5826911599304472
CIDs90667118,CIDs10126189,-0.0005,0.208,CIDs90667118_CIDs10126189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2080006009606703,0.5187493043794644
CIDs90667118,CIDs11717001,-0.0003,0.206009,CIDs90667118_CIDs11717001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060092184369428,0.881189583484861
CIDs90667118,CIDs42611257,-0.0007,0.23176,CIDs90667118_CIDs42611257,0.0,0.2757581331850722,0.1636363636363636,0.1111111111111111,1.0,1.0,1.0,0.2317610571256525,0.9733166577138957
CIDs90667118,CIDs70685869,-0.0001,0.293269,CIDs90667118_CIDs70685869,0.0,0.0719633772723687,-0.2333333333333333,-0.1666666666666666,1.0,-1.0,-1.0,0.2932690170491932,0.2982279970361602
CIDs90667118,CIDs11656518,-0.0004,0.396985,CIDs90667118_CIDs11656518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3969852015188979,0.35725789161923716
CIDs90667118,CIDs11152667,-0.0003,0.248963,CIDs90667118_CIDs11152667,0.0,-0.0453189339838421,-0.0909090909090908,-0.0666666666666666,-1.0,-1.0,-1.0,0.2489631807496843,0.8212322917040803
CIDs90667118,CIDs25194865,-0.0001,0.291667,CIDs90667118_CIDs25194865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291667017142837,0.0026787906001696227
CIDs90667118,CIDs17754438,-0.0005,0.245763,CIDs90667118_CIDs17754438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245763508619567,0.4449005075678537
CIDs90667118,CIDs11494412,-0.0002,0.238806,CIDs90667118_CIDs11494412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2388060837499748,0.9285767966000773
CIDs90667118,CIDs11597571,-0.0003,0.269231,CIDs90667118_CIDs11597571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269231167142662,0.9267759255053268
CIDs90667118,CIDs24998177,-0.0001,0.319444,CIDs90667118_CIDs24998177,0.0,0.6864465718577372,0.5878787878787878,0.4666666666666666,1.0,1.0,1.0,0.3194440156521953,0.3271745616077948
CIDs90667118,CIDs25262792,-0.0002,0.323944,CIDs90667118_CIDs25262792,0.0,0.4695863250676482,0.6484848484848483,0.4222222222222222,1.0,1.0,1.0,0.3239440617390601,0.9577942381603467
CIDs90667118,CIDs00148191,-0.0001,0.133065,CIDs90667118_CIDs00148191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1330650375756156,0.40779242701516705
CIDs90667118,CIDs06442177,-0.0008,0.1290319999999999,CIDs90667118_CIDs06442177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1290344799811275,0.7795370619411658
CIDs90667118,CIDs45375953,-0.0003,0.210744,CIDs90667118_CIDs45375953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2107442135291026,0.8369126270633227
CIDs90667118,CIDs11520894,-0.0004,0.129278,CIDs90667118_CIDs11520894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1292786188199734,0.4367020622605904
CIDs90667118,CIDs11640390,-0.0003,0.240741,CIDs90667118_CIDs11640390,0.0,0.2794641607524952,0.2363636363636364,0.2,1.0,1.0,1.0,0.240741186922803,0.6940520969120586
CIDs90667118,CIDs45381890,-0.0001,0.352423,CIDs90667118_CIDs45381890,0.0,0.1724297721382296,0.1363636363636363,0.0545454545454545,1.0,1.0,1.0,0.352423014187496,0.4564733893368671
CIDs90667118,CIDs56953069,-0.0001,0.3045449999999999,CIDs90667118_CIDs56953069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3045450164179344,0.6750782849301413
CIDs90667118,CIDs16659841,-0.0003,0.270408,CIDs90667118_CIDs16659841,0.0,0.0418288895422711,0.1636363636363636,0.1111111111111111,1.0,1.0,1.0,0.2704081664151436,0.10774852367866972
CIDs90667118,CIDs11707110,-0.0004,0.330612,CIDs90667118_CIDs11707110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3306122419753993,0.6488021514568157
CIDs90667118,CIDs10127622,-0.0006,0.324561,CIDs90667118_CIDs10127622,0.0,0.1458676653170188,0.3,0.1636363636363636,1.0,1.0,1.0,0.3245615545948103,0.21422448036902575
CIDs90667118,CIDs16719221,-0.0002,0.25,CIDs90667118_CIDs16719221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000799999872,0.7444344196555942
CIDs90667118,CIDs67161792,-0.0001,0.27907,CIDs90667118_CIDs67161792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790700179166511,0.644277518517642
CIDs90667118,CIDs73294313,-0.0001,0.375,CIDs90667118_CIDs73294313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3750000133333331,0.9518757227649529
CIDs90667118,CIDs15951529,-0.0003,0.240741,CIDs90667118_CIDs15951529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240741186922803,0.146558362029782
CIDs90667118,CIDs46893585,-0.0001,0.196154,CIDs90667118_CIDs46893585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1961540254901744,0.3739568665699896
CIDs90667118,CIDs15953870,-0.0004,0.178571,CIDs90667118_CIDs15953870,0.0,0.5380544816915204,0.6190476190476191,0.4999999999999999,1.0,1.0,1.0,0.1785714480005132,0.3215538985137194
CIDs90667118,CIDs46244173,-0.0001,0.223577,CIDs90667118_CIDs46244173,0.0,0.3290865028981648,0.3833333333333333,0.2222222222222222,1.0,1.0,1.0,0.2235770223636588,0.6442147989176672
CIDs90667118,CIDs46244453,-0.0001,0.22,CIDs90667118_CIDs46244453,0.0,-0.189399686812326,-0.0272727272727272,-0.0181818181818181,-1.0,-1.0,-1.0,0.2200000227272715,0.8032663131689194
CIDs90667118,CIDs00001805,-0.0002,0.121212,CIDs90667118_CIDs00001805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1212121650000527,0.9145743891461287
CIDs90667118,CIDs46836568,-0.0001,0.270175,CIDs90667118_CIDs46836568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701750185065229,0.4230140383713322
CIDs90667118,CIDs49846579,-0.0003,0.259615,CIDs90667118_CIDs49846579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596151733335322,0.10553889837691566
CIDs90667118,CIDs46930996,-0.0001,0.208481,CIDs90667118_CIDs46930996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2084810239829994,0.42362235067102183
CIDs90667118,CIDs67970189,-0.0001,0.248848,CIDs90667118_CIDs67970189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2488480200925858,0.09030924009358399
CIDs90667118,CIDs11327430,-0.0005,0.148305,CIDs90667118_CIDs11327430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483058428552294,0.42054629873891725
CIDs90667118,CIDs00003310,-0.0005,0.17623,CIDs90667118_CIDs00003310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1762307092989187,0.8273238233731459
CIDs90667118,CIDs56973724,-0.0003,0.325243,CIDs90667118_CIDs56973724,0.0,0.3899389773365317,0.2,0.0,1.0,1.0,0.0,0.3252431383580597,0.4968872870400266
CIDs90667118,CIDs00003385,-0.0018,0.1290319999999999,CIDs90667118_CIDs00003385,0.0,-0.1604371662606905,-0.2857142857142857,-0.2380952380952381,-1.0,-1.0,-1.0,0.1290445544143572,0.9637176459258177
CIDs90667118,CIDs09933475,-0.0005,0.275362,CIDs90667118_CIDs09933475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753624539475198,0.8612312685397789
CIDs90667118,CIDs05311497,-0.0005,0.215116,CIDs90667118_CIDs05311497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21511658108105,0.06679394733652877
CIDs90667118,CIDs24856436,-0.0004,0.267399,CIDs90667118_CIDs24856436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267399299178214,0.016286866086194784
CIDs90667118,CIDs44381568,-0.0001,0.331683,CIDs90667118_CIDs44381568,0.0,0.1628907768345233,0.5000000000000001,0.4285714285714285,1.0,1.0,1.0,0.3316830150746341,0.07895273669690717
CIDs90667118,CIDs00002719,-0.001,0.234568,CIDs90667118_CIDs00002719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2345701315683648,0.7569025681001279
CIDs90667118,CIDs76321032,-0.0001,0.350711,CIDs90667118_CIDs76321032,0.0,0.5157747043915031,0.6363636363636362,0.4666666666666666,1.0,1.0,1.0,0.3507110142567524,0.4981308671978524
CIDs90667118,CIDs56946894,-0.0001,0.354067,CIDs90667118_CIDs56946894,0.0,0.2926036603512853,0.3571428571428572,0.2857142857142857,1.0,1.0,1.0,0.3540670141216208,0.23203191883331176
CIDs90667118,CIDs00064780,-0.0002,0.194444,CIDs90667118_CIDs00064780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1944441028573507,0.23011975675539698
CIDs90667118,CIDs00001690,-0.0001,0.1549819999999999,CIDs90667118_CIDs00001690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1549820322618076,0.2856790552489197
CIDs90667118,CIDs10368812,-0.0001,0.202899,CIDs90667118_CIDs10368812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202899024642801,0.35979781396285093
CIDs90667118,CIDs10163178,-0.0002,0.278027,CIDs90667118_CIDs10163178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2780270719354502,0.9327260948890141
CIDs90667118,CIDs00123631,-0.0012,0.321429,CIDs90667118_CIDs00123631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214312399892083,0.4143265230354699
CIDs90667118,CIDs11375205,-0.0001,0.330097,CIDs90667118_CIDs11375205,0.0,0.91008346995872,0.9285714285714288,0.8095238095238096,1.0,1.0,1.0,0.3300970151470624,0.2685938329139699
CIDs90667118,CIDs46224759,-0.0001,0.251185,CIDs90667118_CIDs46224759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2511850199056464,0.5726515483768287
CIDs90667118,CIDs00104741,-0.0011,0.141361,CIDs90667118_CIDs00104741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413652797577962,0.2148710397142145
CIDs90667118,CIDs00005376,-0.0014,0.181287,CIDs90667118_CIDs00005376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1812924057124291,0.885182381419132
CIDs90667118,CIDs74767926,-0.0001,0.258373,CIDs90667118_CIDs74767926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2583730193518666,0.5335328320454473
CIDs90667118,CIDs51039095,-0.0002,0.35122,CIDs90667118_CIDs51039095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3512200569443607,0.8328651518832803
CIDs90667118,CIDs16720766,-0.0007,0.254545,CIDs90667118_CIDs16720766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254545962499899,0.12033123883104724
CIDs90667118,CIDs23725625,-0.0006,0.246445,CIDs90667118_CIDs23725625,0.0,-0.2023469063204113,-0.0909090909090909,-0.0181818181818181,-1.0,-1.0,-1.0,0.2464457303850079,0.4740360643877555
CIDs90667118,CIDs44199317,-0.0001,0.253589,CIDs90667118_CIDs44199317,0.0,-0.029420935437923,0.0181818181818181,0.0222222222222222,-1.0,1.0,1.0,0.2535890197169428,0.22340132935605794
CIDs90667118,CIDs11625818,-0.0004,0.2249,CIDs90667118_CIDs11625818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2249003557133692,0.7604992087938237
CIDs90667118,CIDs17755052,0.1248,0.248148,CIDs90667118_CIDs17755052,0.0,0.4791440863556914,0.4090909090909091,0.3090909090909091,1.0,1.0,1.0,0.2777633343405857,0.41311132871640854
CIDs90667118,CIDs00447654,-0.0003,0.291262,CIDs90667118_CIDs00447654,0.0,0.1032204355760446,0.0787878787878787,0.0222222222222222,1.0,1.0,1.0,0.2912621545000311,0.10219484776157661
CIDs90667118,CIDs44449126,-0.0001,0.300926,CIDs90667118_CIDs44449126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3009260166153801,0.9785635090325244
CIDs90667118,CIDs56649450,-0.0004,0.209738,CIDs90667118_CIDs56649450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2097383814279113,0.4742173291669549
CIDs90667118,CIDs44137675,-0.0002,0.360976,CIDs90667118_CIDs44137675,0.0,0.0592964021369215,-0.0363636363636363,-0.0545454545454545,1.0,-1.0,-1.0,0.3609760554053413,0.04626827582551574
CIDs90667118,CIDs54751698,-0.0003,0.183486,CIDs90667118_CIDs54751698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834862452501549,0.6249878370422134
CIDs90667118,CIDs16654980,-0.0004,0.32093,CIDs90667118_CIDs16654980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3209302492754461,0.7125551484533114
CIDs90667118,CIDs25033539,-0.0002,0.251046,CIDs90667118_CIDs25033539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251046079666662,0.3809098074216327
CIDs90667118,CIDs49867926,-0.0003,0.43128,CIDs90667118_CIDs49867926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4312801043405549,0.03583979042981256
CIDs90667118,CIDs58423153,-0.0001,0.189076,CIDs90667118_CIDs58423153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1890760264443909,0.9794860087379311
CIDs90667118,CIDs00176166,-0.0004,0.2468090000000001,CIDs90667118_CIDs00176166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2468093241370756,0.1250442781187816
CIDs90667118,CIDs11519784,-0.0001,0.157088,CIDs90667118_CIDs11519784,0.0,0.2920110212994938,0.2727272727272727,0.1555555555555555,1.0,1.0,1.0,0.1570880318292899,0.1770342907580289
CIDs00104842,CIDs10302451,0.0205,0.229773,CIDs00104842_CIDs10302451,0.0,-0.3581040550384498,-0.3333333333333333,-0.2,-1.0,-1.0,-1.0,0.2306856769047441,0.019775731458277268
CIDs00104842,CIDs11213558,0.016,0.241379,CIDs00104842_CIDs11213558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2419087051782139,0.7179092481586591
CIDs00104842,CIDs03081361,0.022,0.241993,CIDs00104842_CIDs03081361,0.0,0.0097807660383937,-0.0303030303030303,-0.0222222222222222,1.0,-1.0,-1.0,0.2429909711265009,0.9062360719844591
CIDs00104842,CIDs11167602,0.0225,0.215017,CIDs00104842_CIDs11167602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2161910273091832,0.397711508056794
CIDs00104842,CIDs56673688,-0.0013,0.278146,CIDs00104842_CIDs56673688,0.0,0.0357185948316915,-0.2166666666666666,-0.1111111111111111,1.0,-1.0,-1.0,0.2781490379562726,0.7357631620413223
CIDs00104842,CIDs00005515,0.0514,0.918803,CIDs00104842_CIDs00005515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9202395953277605,0.6850666793183242
CIDs00104842,CIDs72793174,-0.0011,0.22956,CIDs00104842_CIDs72793174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2295626354614356,0.012823251420637782
CIDs00104842,CIDs24978538,0.0618,0.2472530000000001,CIDs00104842_CIDs24978538,0.0,-0.326144513852969,-0.5515151515151515,-0.4222222222222222,-1.0,-1.0,-1.0,0.2548593455398488,0.3099984196100788
CIDs00104842,CIDs10126189,0.0585,0.2894739999999999,CIDs00104842_CIDs10126189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2953260006772176,0.11006555158236597
CIDs00104842,CIDs11717001,-0.0042,0.292683,CIDs00104842_CIDs11717001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2927131334412585,0.9617186509586584
CIDs00104842,CIDs42611257,0.0196,0.26087,CIDs00104842_CIDs42611257,0.0,-0.1548783487941158,-0.0166666666666666,0.0555555555555555,-1.0,-1.0,1.0,0.2616052692512136,0.6201407815547111
CIDs00104842,CIDs70685869,-0.0008,0.300725,CIDs00104842_CIDs70685869,0.0,-0.199331506589947,-0.0333333333333333,-0.0555555555555555,-1.0,-1.0,-1.0,0.3007260640932209,0.32578414160563895
CIDs00104842,CIDs11656518,0.0039,0.314286,CIDs00104842_CIDs11656518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314310196773824,0.4742015806794877
CIDs00104842,CIDs11152667,0.0331,0.184848,CIDs00104842_CIDs11152667,0.0,-0.5395666039831382,-0.6,-0.3888888888888889,-1.0,-1.0,-1.0,0.1877881601805609,0.48008036723431335
CIDs00104842,CIDs25194865,0.0274,0.315175,CIDs00104842_CIDs25194865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3163637789396883,0.12192453994531438
CIDs00104842,CIDs17754438,0.0267,0.315068,CIDs00104842_CIDs17754438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316197303315509,0.8534883393006061
CIDs00104842,CIDs11494412,0.0234,0.298851,CIDs00104842_CIDs11494412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29976570884776,0.8367247972228489
CIDs00104842,CIDs11597571,0.0148,0.277228,CIDs00104842_CIDs11597571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2776227728123182,0.6649775586444218
CIDs00104842,CIDs24998177,-0.0008,0.339286,CIDs00104842_CIDs24998177,0.0,0.1066849923190552,-0.0833333333333333,-0.1111111111111111,1.0,-1.0,-1.0,0.3392869431557896,0.9043933124391156
CIDs00104842,CIDs25262792,-0.0033,0.309859,CIDs00104842_CIDs25262792,0.0,-0.0725753141315913,-0.1833333333333332,-0.1111111111111111,-1.0,-1.0,-1.0,0.3098765720105345,0.04081074152741848
CIDs00104842,CIDs00148191,0.0274,0.166667,CIDs00104842_CIDs00148191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1689042595348027,0.3940513782103805
CIDs00104842,CIDs06442177,0.0516,0.167192,CIDs00104842_CIDs06442177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1749734976046372,0.3452157189332422
CIDs00104842,CIDs45375953,-0.0045,0.2394820000000001,CIDs00104842_CIDs45375953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2395242750202994,0.17108026724560965
CIDs00104842,CIDs11520894,0.029,0.169184,CIDs00104842_CIDs11520894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716514662215269,0.08591566973855225
CIDs00104842,CIDs11640390,0.0335,0.325926,CIDs00104842_CIDs11640390,0.0,0.1344765109714967,0.0333333333333333,-0.0555555555555555,1.0,1.0,-1.0,0.3276431099168729,0.1986923490421736
CIDs00104842,CIDs45381890,-0.0011,0.345763,CIDs00104842_CIDs45381890,0.0,0.0166778357590829,-0.2848484848484848,-0.2444444444444444,1.0,-1.0,-1.0,0.3457647497490165,0.9998367304947902
